[dotenv@17.2.3] injecting env (56) from apps/mercato/.env -- tip: ⚙️  suppress all logs with { quiet: true }
  ✘  1182 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-010.spec.ts:9:3 › TC-CAT-010: Create Price Kind Configuration › should create and delete a catalog price kind via API (retry #1) (95ms)
  ✘  1183 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-011.spec.ts:11:3 › TC-CAT-011: Configure Product Pricing › should set variant sale and regular prices during variant creation (141ms)
  ✘  1184 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-011.spec.ts:11:3 › TC-CAT-011: Configure Product Pricing › should set variant sale and regular prices during variant creation (retry #1) (153ms)
  ✘  1185 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-012.spec.ts:11:3 › TC-CAT-012: Product Search and Filter › should search products by name and SKU (143ms)
  ✘  1186 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-012.spec.ts:11:3 › TC-CAT-012: Product Search and Filter › should search products by name and SKU (retry #1) (156ms)
  ✘  1187 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-013.spec.ts:76:3 › TC-CAT-013: Product UoM conversions and normalized pricing filters › should enforce conversion validation and filter prices by normalized quantity (82ms)
  ✘  1188 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-013.spec.ts:76:3 › TC-CAT-013: Product UoM conversions and normalized pricing filters › should enforce conversion validation and filter prices by normalized quantity (retry #1) (89ms)
  ✘  1189 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-014.spec.ts:9:3 › TC-CAT-014: Legacy unit alias compatibility › should canonicalize qty aliases to pc on product create/read (87ms)
  ✘  1190 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-014.spec.ts:9:3 › TC-CAT-014: Legacy unit alias compatibility › should canonicalize qty aliases to pc on product create/read (retry #1) (90ms)
  ✘  1191 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-015.spec.ts:205:3 › TC-CAT-015: Catalog price update error handling › should validate edge-case amounts before PUT /api/catalog/prices reaches the database (87ms)
  ✘  1192 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-015.spec.ts:205:3 › TC-CAT-015: Catalog price update error handling › should validate edge-case amounts before PUT /api/catalog/prices reaches the database (retry #1) (91ms)
  ✘  1193 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-016.spec.ts:17:3 › TC-CAT-016: Category Edit and Delete › should navigate to edit page, update category name, save, and verify in list (159ms)
  ✘  1194 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-016.spec.ts:17:3 › TC-CAT-016: Category Edit and Delete › should navigate to edit page, update category name, save, and verify in list (retry #1) (158ms)
  ✘  1195 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-016.spec.ts:56:3 › TC-CAT-016: Category Edit and Delete › should delete category and confirm removal from list (88ms)
  ✘  1196 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-016.spec.ts:56:3 › TC-CAT-016: Category Edit and Delete › should delete category and confirm removal from list (retry #1) (96ms)
  ✘  1197 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-016.spec.ts:90:3 › TC-CAT-016: Category Edit and Delete › should handle deletion of a parent category with children (86ms)
  ✘  1198 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-016.spec.ts:90:3 › TC-CAT-016: Category Edit and Delete › should handle deletion of a parent category with children (retry #1) (90ms)
  ✘  1199 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:32:3 › TC-CAT-017: Offer CRUD Lifecycle › should create an offer for a product and verify it appears in the list (88ms)
  ✘  1200 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:32:3 › TC-CAT-017: Offer CRUD Lifecycle › should create an offer for a product and verify it appears in the list (retry #1) (93ms)
  ✘  1201 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:65:3 › TC-CAT-017: Offer CRUD Lifecycle › should update offer title and verify changes persist (87ms)
  ✘  1202 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:65:3 › TC-CAT-017: Offer CRUD Lifecycle › should update offer title and verify changes persist (retry #1) (90ms)
  ✘  1203 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:111:3 › TC-CAT-017: Offer CRUD Lifecycle › should reject offer creation with invalid data (86ms)
  ✘  1204 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:111:3 › TC-CAT-017: Offer CRUD Lifecycle › should reject offer creation with invalid data (retry #1) (96ms)
  ✘  1205 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:137:3 › TC-CAT-017: Offer CRUD Lifecycle › should delete an offer and verify it is removed from the list (84ms)
  ✘  1206 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-017.spec.ts:137:3 › TC-CAT-017: Offer CRUD Lifecycle › should delete an offer and verify it is removed from the list (retry #1) (95ms)
  ✘  1207 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:69:3 › TC-CAT-018: Price Management › should create a price for product + variant and verify it is listed (83ms)
  ✘  1208 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:69:3 › TC-CAT-018: Price Management › should create a price for product + variant and verify it is listed (retry #1) (88ms)
  ✘  1209 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:139:3 › TC-CAT-018: Price Management › should update price amount and verify updated value (93ms)
  ✘  1210 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:139:3 › TC-CAT-018: Price Management › should update price amount and verify updated value (retry #1) (93ms)
  ✘  1211 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:217:3 › TC-CAT-018: Price Management › should delete price and verify it is removed (88ms)
  ✘  1212 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:217:3 › TC-CAT-018: Price Management › should delete price and verify it is removed (retry #1) (91ms)
  ✘  1213 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:292:3 › TC-CAT-018: Price Management › should allow creating a price with zero amount (82ms)
  ✘  1214 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:292:3 › TC-CAT-018: Price Management › should allow creating a price with zero amount (retry #1) (94ms)
  ✘  1215 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:361:3 › TC-CAT-018: Price Management › should reject creating a price with negative amount (86ms)
  ✘  1216 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-018.spec.ts:361:3 › TC-CAT-018: Price Management › should reject creating a price with negative amount (retry #1) (95ms)
  ✘  1217 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:12:3 › TC-CAT-019: Option Schema Management › should create option schema via API and verify in list (87ms)
  ✘  1218 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:12:3 › TC-CAT-019: Option Schema Management › should create option schema via API and verify in list (retry #1) (91ms)
  ✘  1219 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:67:3 › TC-CAT-019: Option Schema Management › should update option schema name and options via API (96ms)
  ✘  1220 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:67:3 › TC-CAT-019: Option Schema Management › should update option schema name and options via API (retry #1) (94ms)
  ✘  1221 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:152:3 › TC-CAT-019: Option Schema Management › should delete option schema via API and verify removal (88ms)
  ✘  1222 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:152:3 › TC-CAT-019: Option Schema Management › should delete option schema via API and verify removal (retry #1) (90ms)
  ✘  1223 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:215:3 › TC-CAT-019: Option Schema Management › should prevent deletion of option schema in use by a product (87ms)
  ✘  1224 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-019.spec.ts:215:3 › TC-CAT-019: Option Schema Management › should prevent deletion of option schema in use by a product (retry #1) (98ms)
  ✘  1225 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:12:3 › TC-CAT-020: Advanced Product Filtering › should filter products by category (85ms)
  ✘  1226 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:12:3 › TC-CAT-020: Advanced Product Filtering › should filter products by category (retry #1) (97ms)
  ✘  1227 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:64:3 › TC-CAT-020: Advanced Product Filtering › should filter products by tag (87ms)
  ✘  1228 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:64:3 › TC-CAT-020: Advanced Product Filtering › should filter products by tag (retry #1) (90ms)
  ✘  1229 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:132:3 › TC-CAT-020: Advanced Product Filtering › should filter products by is_active status (90ms)
  ✘  1230 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:132:3 › TC-CAT-020: Advanced Product Filtering › should filter products by is_active status (retry #1) (96ms)
  ✘  1231 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:173:3 › TC-CAT-020: Advanced Product Filtering › should combine category and status filters (95ms)
  ✘  1232 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-020.spec.ts:173:3 › TC-CAT-020: Advanced Product Filtering › should combine category and status filters (retry #1) (89ms)
  ✘  1233 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-021.spec.ts:7:3 › TC-CAT-021: Duplicate SKU Validation › should reject creating a second product with the same SKU (81ms)
  ✘  1234 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-021.spec.ts:7:3 › TC-CAT-021: Duplicate SKU Validation › should reject creating a second product with the same SKU (retry #1) (100ms)
  ✘  1235 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-021.spec.ts:47:3 › TC-CAT-021: Duplicate SKU Validation › should reject creating a variant with a duplicate SKU on the same product (87ms)
  ✘  1236 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-021.spec.ts:47:3 › TC-CAT-021: Duplicate SKU Validation › should reject creating a variant with a duplicate SKU on the same product (retry #1) (98ms)
  ✘  1237 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-022.spec.ts:7:3 › TC-CAT-022: Product Soft-Delete Verification › should not list a deleted product in the product list (85ms)
  ✘  1238 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-022.spec.ts:7:3 › TC-CAT-022: Product Soft-Delete Verification › should not list a deleted product in the product list (retry #1) (92ms)
  ✘  1239 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-022.spec.ts:50:3 › TC-CAT-022: Product Soft-Delete Verification › should verify deleted product accessible via includeDeleted param if supported (91ms)
  ✘  1240 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-022.spec.ts:50:3 › TC-CAT-022: Product Soft-Delete Verification › should verify deleted product accessible via includeDeleted param if supported (retry #1) (94ms)
  ✘  1241 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-022.spec.ts:96:3 › TC-CAT-022: Product Soft-Delete Verification › should not list variants for a deleted product (89ms)
  ✘  1242 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-022.spec.ts:96:3 › TC-CAT-022: Product Soft-Delete Verification › should not list variants for a deleted product (retry #1) (93ms)
  ✘  1243 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:16:3 › TC-CAT-023: Product Media Management › should upload image and verify media appears in gallery (82ms)
  ✘  1244 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:16:3 › TC-CAT-023: Product Media Management › should upload image and verify media appears in gallery (retry #1) (95ms)
  ✘  1245 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:62:3 › TC-CAT-023: Product Media Management › should set image as default and verify default media id (86ms)
  ✘  1246 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:62:3 › TC-CAT-023: Product Media Management › should set image as default and verify default media id (retry #1) (93ms)
  ✘  1247 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:116:3 › TC-CAT-023: Product Media Management › should remove image and verify it is removed from gallery (86ms)
  ✘  1248 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:116:3 › TC-CAT-023: Product Media Management › should remove image and verify it is removed from gallery (retry #1) (92ms)
  ✘  1249 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:164:3 › TC-CAT-023: Product Media Management › should verify GET /api/catalog/product-media returns correct items (88ms)
  ✘  1250 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-023.spec.ts:164:3 › TC-CAT-023: Product Media Management › should verify GET /api/catalog/product-media returns correct items (retry #1) (95ms)
  ✘  1251 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-024.spec.ts:31:3 › TC-CAT-024: Product with Multiple Variants › should create 3 variants with different SKUs and prices, and verify all listed (93ms)
  ✘  1252 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-024.spec.ts:31:3 › TC-CAT-024: Product with Multiple Variants › should create 3 variants with different SKUs and prices, and verify all listed (retry #1) (90ms)
  ✘  1253 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-024.spec.ts:100:3 › TC-CAT-024: Product with Multiple Variants › should edit second variant price and verify only that variant updated (82ms)
  ✘  1254 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-024.spec.ts:100:3 › TC-CAT-024: Product with Multiple Variants › should edit second variant price and verify only that variant updated (retry #1) (95ms)
  ✘  1255 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-024.spec.ts:176:3 › TC-CAT-024: Product with Multiple Variants › should delete one variant and keep remaining variants intact (87ms)
  ✘  1256 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-024.spec.ts:176:3 › TC-CAT-024: Product with Multiple Variants › should delete one variant and keep remaining variants intact (retry #1) (95ms)
  ✘  1257 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:59:3 › TC-CAT-025: Pricing Edge Cases › should preserve precision for high-value price (999999.99) (85ms)
  ✘  1258 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:59:3 › TC-CAT-025: Pricing Edge Cases › should preserve precision for high-value price (999999.99) (retry #1) (95ms)
  ✘  1259 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:121:3 › TC-CAT-025: Pricing Edge Cases › should handle price with many decimal places (rounding behavior) (89ms)
  ✘  1260 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:121:3 › TC-CAT-025: Pricing Edge Cases › should handle price with many decimal places (rounding behavior) (retry #1) (96ms)
  ✘  1261 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:189:3 › TC-CAT-025: Pricing Edge Cases › should create price kinds with different display modes (92ms)
  ✘  1262 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:189:3 › TC-CAT-025: Pricing Edge Cases › should create price kinds with different display modes (retry #1) (92ms)
  ✘  1263 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:237:3 › TC-CAT-025: Pricing Edge Cases › should reject duplicate price kind code with validation error (92ms)
  ✘  1264 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/catalog/__integration__/TC-CAT-025.spec.ts:237:3 › TC-CAT-025: Pricing Edge Cases › should reject duplicate price kind code with validation error (retry #1) (97ms)
  ✓  1265 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-001.spec.ts:16:3 › TC-ADMIN-001: Create API Key › should create an API key and show it in the list (5.4s)
  ✓  1266 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-002.spec.ts:61:3 › TC-ADMIN-002: Revoke API Key › should revoke an existing API key (2.8s)
  ✓  1267 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-003.spec.ts:14:3 › TC-ADMIN-003: View and Filter Audit Logs › should display audit log tabs with action log entries (3.1s)
  ✓  1268 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-004.spec.ts:15:3 › TC-ADMIN-004: Dictionary Management › should display dictionaries and allow creating a new one (4.2s)
  ✓  1269 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-005.spec.ts:15:3 › TC-ADMIN-005: Feature Toggles Management › should display feature toggles list and create form for superadmin (2.4s)
  ✓  1270 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-006.spec.ts:15:3 › TC-ADMIN-006: Feature Toggle Overrides › should display overrides list and allow viewing override details (3.3s)
  ✓  1271 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-007.spec.ts:14:3 › TC-ADMIN-007: Custom Entity Creation › should display user entities list and create form (2.0s)
  ✓  1272 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-009.spec.ts:15:3 › TC-ADMIN-009: View System Status Dashboard › should display system status sections with environment variable details (1.8s)
  ✓  1273 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-010.spec.ts:14:3 › TC-ADMIN-010: Cache Management › should display cache statistics and allow purging (5.6s)
  ✓  1274 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/admin/TC-ADMIN-012.spec.ts:10:3 › TC-ADMIN-012: API Key CRUD via API › should create, list, and delete an API key (315ms)
  -  1275 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-001.spec.ts:12:3 › TC-INT-001: Quote to Order to Invoice to Payment › should progress quote to order and record fulfillment/payment actions
  ✓  1276 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-002.spec.ts:14:3 › TC-INT-002: Customer to Deal to Quote to Order Flow › should create CRM records and open a sales order flow (16.7s)
  ✘  1277 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-003.spec.ts:17:3 › TC-INT-003: Product Creation to Sales Channel to Order › should create a product and proceed with order creation flow (22.7s)
  ✘  1278 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-003.spec.ts:17:3 › TC-INT-003: Product Creation to Sales Channel to Order › should create a product and proceed with order creation flow (retry #1) (179ms)
  ✘  1279 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-004.spec.ts:11:3 › TC-INT-004: User to Role to Permission to Access Verification › should apply restricted role and deny access to protected admin area (153ms)
  ✘  1280 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-004.spec.ts:11:3 › TC-INT-004: User to Role to Permission to Access Verification › should apply restricted role and deny access to protected admin area (retry #1) (160ms)
  ✘  1281 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-005.spec.ts:13:3 › TC-INT-005: Order to Shipment to Invoice to Credit Memo › should record shipment and payment on an order flow (151ms)
  ✘  1282 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/core/__integration__/integration/TC-INT-005.spec.ts:13:3 › TC-INT-005: Order to Shipment to Invoice to Credit Memo › should record shipment and payment on an order flow (retry #1) (158ms)
  ✘  1283 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-001.spec.ts:11:3 › TC-CUR-001: Currency CRUD via API › should create, update, read, and delete a currency (95ms)
  ✘  1284 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-001.spec.ts:11:3 › TC-CUR-001: Currency CRUD via API › should create, update, read, and delete a currency (retry #1) (97ms)
  ✘  1285 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-002.spec.ts:14:3 › TC-CUR-002: Exchange Rate CRUD via API › should create, read, and delete an exchange rate (86ms)
  ✘  1286 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-002.spec.ts:14:3 › TC-CUR-002: Exchange Rate CRUD via API › should create, read, and delete an exchange rate (retry #1) (103ms)
  ✘  1287 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-003.spec.ts:10:3 › TC-CUR-003: Currency Fetch Config CRUD via API › should create, read, and delete a fetch config (85ms)
  ✘  1288 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-003.spec.ts:10:3 › TC-CUR-003: Currency Fetch Config CRUD via API › should create, read, and delete a fetch config (retry #1) (95ms)
  ✘  1289 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-004.spec.ts:18:3 › TC-CUR-004: Set Base Currency from UI › should set a non-base currency as base from the currencies list view (148ms)
  ✘  1290 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/currencies/__integration__/TC-CUR-004.spec.ts:18:3 › TC-CUR-004: Set Base Currency from UI › should set a non-base currency as base from the currencies list view (retry #1) (157ms)
  ✘  1291 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-023.spec.ts:15:3 › TC-AUTH-023: Admin password reset revokes customer session tokens › sessions-refresh should be blocked after admin resets the password (95ms)
  ✘  1292 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-023.spec.ts:15:3 › TC-AUTH-023: Admin password reset revokes customer session tokens › sessions-refresh should be blocked after admin resets the password (retry #1) (99ms)
  ✘  1293 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-024.spec.ts:14:3 › TC-AUTH-024: Customer JWT rejected after sessions_revoked_at is set › portal endpoint returns 401 for JWT issued before admin password reset (94ms)
  ✘  1294 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-024.spec.ts:14:3 › TC-AUTH-024: Customer JWT rejected after sessions_revoked_at is set › portal endpoint returns 401 for JWT issued before admin password reset (retry #1) (145ms)
  ✘  1295 .ai/tmp/auto-continue-pr/pr-1526-20260415-202501/packages/core/src/modules/customer_accounts/__integration__/TC-AUTH-025.spec.ts:12:3 › TC-AUTH-025: Sessions and JWT revoked after admin user deletion › sessions-refresh and JWT-only requests are blocked after admin deletes the user (92ms)
